id,multiplier,recorded_at
9525,1.23,2026-05-23 12:02:22.693988+00
9526,1.08,2026-05-23 12:02:30.9952+00
9527,6.92,2026-05-23 12:03:12.361376+00
9528,1.16,2026-05-23 12:03:20.642592+00
9529,1.16,2026-05-23 12:03:37.333278+00
9530,4.42,2026-05-23 12:04:10.655588+00
9531,1.03,2026-05-23 12:04:27.463803+00
9532,4.66,2026-05-23 12:05:00.751017+00
9533,1.85,2026-05-23 12:05:17.533816+00
9534,1.36,2026-05-23 12:05:34.279218+00
9535,1.9,2026-05-23 12:05:59.418188+00
9536,2.11,2026-05-23 12:06:16.053382+00
9537,9.99,2026-05-23 12:06:57.336025+00
9538,1.01,2026-05-23 12:07:14.059077+00
9539,13.48,2026-05-23 12:07:55.519658+00
9540,3.25,2026-05-23 12:08:28.887892+00
9541,1.15,2026-05-23 12:08:37.232007+00
9542,1.86,2026-05-23 12:09:02.308976+00
9543,1.24,2026-05-23 12:09:18.925505+00
9544,1.54,2026-05-23 12:09:35.578564+00
9545,3.18,2026-05-23 12:10:00.357694+00
9546,1.47,2026-05-23 12:10:17.105361+00
9547,1.39,2026-05-23 12:10:41.958027+00
9548,2.19,2026-05-23 12:10:58.483708+00
9549,2.17,2026-05-23 12:11:23.281704+00
9550,1.38,2026-05-23 12:11:39.919247+00
9551,1.34,2026-05-23 12:11:56.472555+00
9552,9.69,2026-05-23 12:12:37.738644+00
9553,1.2,2026-05-23 12:12:54.48679+00
9554,10.9,2026-05-23 12:13:35.878862+00
9555,1.46,2026-05-23 12:13:52.432727+00
9556,1.63,2026-05-23 12:14:08.989201+00
9557,5.26,2026-05-23 12:14:42.151748+00
9558,1.07,2026-05-23 12:14:58.632904+00
9559,2.32,2026-05-23 12:15:23.672026+00
9560,2.7,2026-05-23 12:15:48.683628+00
9561,1.06,2026-05-23 12:16:05.223939+00
9562,1.75,2026-05-23 12:16:22.478285+00
9563,3.71,2026-05-23 12:16:55.891983+00
9564,3.59,2026-05-23 12:17:21.163017+00
9565,2.24,2026-05-23 12:17:46.079719+00
9566,15.22,2026-05-23 12:18:36.13608+00
9567,7.89,2026-05-23 12:19:17.478732+00
9568,25.16,2026-05-23 12:20:06.951462+00
9569,1.77,2026-05-23 12:20:32.097795+00
9570,1.8,2026-05-23 12:20:48.902189+00
9571,7.15,2026-05-23 12:21:30.638939+00
9572,3.16,2026-05-23 12:21:55.649199+00
9573,1.05,2026-05-23 12:22:04.015068+00
9574,2.84,2026-05-23 12:22:37.493642+00
9575,1.03,2026-05-23 12:22:45.739665+00
9576,1.89,2026-05-23 12:23:10.780141+00
9577,1.01,2026-05-23 12:23:19.013214+00
9578,14.19,2026-05-23 12:24:08.628451+00
9579,1.96,2026-05-23 12:24:25.390006+00
9580,4.41,2026-05-23 12:24:58.547581+00
9581,1.18,2026-05-23 12:25:15.148648+00
9582,7,2026-05-23 12:25:56.702023+00
9583,1.17,2026-05-23 12:26:13.290807+00
9584,9.69,2026-05-23 12:26:46.692428+00
9585,1.23,2026-05-23 12:27:03.404672+00
9586,43.84,2026-05-23 12:28:01.236016+00
9587,1.52,2026-05-23 12:28:17.794238+00
9588,2.1,2026-05-23 12:28:42.845697+00
9589,2.21,2026-05-23 12:29:07.789176+00
9590,1.03,2026-05-23 12:29:57.41056+00
9591,1.68,2026-05-23 12:30:13.897197+00
9592,2.49,2026-05-23 12:30:38.920798+00
9593,1.44,2026-05-23 12:30:55.461045+00
9594,1.54,2026-05-23 12:31:12.079413+00
9595,1.3,2026-05-23 12:31:28.760035+00
9596,2.36,2026-05-23 12:31:53.747807+00
9597,1.7,2026-05-23 12:32:19.233858+00
9598,4.08,2026-05-23 12:32:43.953651+00
9599,1.91,2026-05-23 12:33:08.943016+00
9600,12.29,2026-05-23 12:33:50.309233+00
9601,1.07,2026-05-23 12:34:06.978711+00
9602,1.19,2026-05-23 12:34:23.534531+00
9603,1.09,2026-05-23 12:34:31.962725+00
9604,4.48,2026-05-23 12:35:05.019715+00
9605,1.06,2026-05-23 12:35:21.87403+00
9606,3.33,2026-05-23 12:35:46.72773+00
9607,2.5,2026-05-23 12:36:11.703822+00
9608,3.73,2026-05-23 12:36:45.074735+00
9609,1.47,2026-05-23 12:37:01.886638+00
9610,1.03,2026-05-23 12:37:18.720046+00
9611,1.58,2026-05-23 12:37:35.578936+00
9612,1.25,2026-05-23 12:37:52.313011+00
9613,8.76,2026-05-23 12:38:33.730711+00
9614,1.56,2026-05-23 12:38:50.51954+00
9615,2.11,2026-05-23 12:39:07.009033+00
9616,1.36,2026-05-23 12:39:23.61343+00
9617,1.08,2026-05-23 12:39:40.471935+00
9618,9.2,2026-05-23 12:40:13.521731+00
9619,1.01,2026-05-23 12:40:30.368013+00
9620,3.65,2026-05-23 12:40:55.184224+00
9621,1.55,2026-05-23 12:41:20.203632+00
9622,4.07,2026-05-23 12:41:45.0276+00
9623,1.44,2026-05-23 12:42:01.475898+00
9624,1.6,2026-05-23 12:42:26.665239+00
9625,1.08,2026-05-23 12:42:34.938721+00
9626,1.56,2026-05-23 12:42:59.927818+00
9627,15.92,2026-05-23 12:43:41.307376+00
9628,1.18,2026-05-23 12:43:57.930623+00
9629,2.4,2026-05-23 12:44:23.027687+00
9630,16.38,2026-05-23 12:45:12.594044+00
9631,1.41,2026-05-23 12:45:29.3076+00
9632,1.07,2026-05-23 12:45:46.087743+00
9633,2.14,2026-05-23 12:46:02.515145+00
9634,1.17,2026-05-23 12:46:19.290355+00
9635,2.08,2026-05-23 12:46:44.158825+00
9636,1.46,2026-05-23 12:47:01.008445+00
9637,1.3,2026-05-23 12:47:17.650987+00
9638,1.9,2026-05-23 12:47:34.424544+00
9639,2.76,2026-05-23 12:47:59.74103+00
9640,8.82,2026-05-23 12:48:41.152134+00
9641,13.89,2026-05-23 12:49:30.887981+00
9642,1.2,2026-05-23 12:49:47.662205+00
9643,1.23,2026-05-23 12:50:04.348462+00
9644,8.47,2026-05-23 12:50:37.603072+00
9645,3.09,2026-05-23 12:51:10.930635+00
9646,3.25,2026-05-23 12:51:35.989062+00
9647,501,2026-05-23 12:53:06.696852+00
9648,2.33,2026-05-23 12:53:32.033069+00
9649,1.24,2026-05-23 12:53:48.67397+00
9650,1.57,2026-05-23 12:54:05.374159+00
9651,2.09,2026-05-23 12:54:30.266296+00
9652,11.79,2026-05-23 12:55:11.850045+00
9653,1.24,2026-05-23 12:56:01.684605+00
9654,1.68,2026-05-23 12:56:18.328594+00
9655,3.62,2026-05-23 12:56:51.819298+00
9656,1.45,2026-05-23 12:57:08.548958+00
9657,8.07,2026-05-23 12:57:50.040065+00
9658,1.57,2026-05-23 12:58:06.597244+00
9659,31.26,2026-05-23 12:59:04.632878+00
9660,57.72,2026-05-23 13:00:10.689227+00
9661,1.38,2026-05-23 13:00:27.702005+00
9662,2.22,2026-05-23 13:00:44.402195+00
9663,1.76,2026-05-23 13:01:09.570635+00
9664,2.69,2026-05-23 13:01:34.494666+00
9665,1.84,2026-05-23 13:01:50.985344+00
9666,3.01,2026-05-23 13:02:24.2264+00
9667,11.3,2026-05-23 13:03:05.468015+00
9668,1.01,2026-05-23 13:03:13.804644+00
9669,1.04,2026-05-23 13:03:30.542987+00
9670,1.75,2026-05-23 13:03:47.264484+00
9671,6.27,2026-05-23 13:04:30.393202+00
9672,1.01,2026-05-23 14:46:32.940921+00
9673,1.97,2026-05-23 14:46:42.72599+00
9674,1.58,2026-05-23 14:47:07.774699+00
9675,1.07,2026-05-23 14:47:16.288809+00
9676,22.49,2026-05-23 14:48:14.215381+00
9677,1.97,2026-05-23 14:48:30.989511+00
9678,17.02,2026-05-23 14:49:20.827303+00
9679,1.39,2026-05-23 14:49:37.707008+00
9680,2.54,2026-05-23 14:50:02.800313+00
9681,1.23,2026-05-23 14:50:19.640477+00
9682,2.04,2026-05-23 14:50:44.710864+00
9683,1.07,2026-05-23 14:50:53.126449+00
9684,1.77,2026-05-23 14:51:18.076926+00
9685,1.34,2026-05-23 14:51:34.909234+00
9686,1.14,2026-05-23 14:51:43.218895+00
9687,1.44,2026-05-23 14:52:08.187845+00
9688,1.95,2026-05-23 14:52:25.015518+00
9689,1.64,2026-05-23 14:52:41.801361+00
9690,1.27,2026-05-23 14:52:58.658346+00
9691,1.18,2026-05-23 14:53:15.37767+00
9692,1.38,2026-05-23 14:53:32.012149+00
9693,2.5,2026-05-23 14:54:31.392387+00
9694,3.09,2026-05-23 14:54:56.413409+00
9695,1.23,2026-05-23 14:55:13.210792+00
9696,2.98,2026-05-23 14:55:38.203976+00
9697,1.05,2026-05-23 14:55:54.710081+00
9698,1.04,2026-05-23 14:56:11.474416+00
9699,1.08,2026-05-23 14:56:19.814081+00
9700,4.86,2026-05-23 14:56:53.073288+00
9701,1.66,2026-05-23 14:57:18.154693+00
9702,2.03,2026-05-23 14:57:34.807375+00
9703,1.09,2026-05-23 14:57:51.710224+00
9704,501,2026-05-23 14:59:22.464869+00
9705,1.83,2026-05-23 14:59:39.300722+00
9706,2.6,2026-05-23 15:00:04.686966+00
9707,1.17,2026-05-23 15:00:21.5194+00
9708,3.45,2026-05-23 15:00:54.850905+00
9709,1.88,2026-05-23 15:01:11.909935+00
9710,22.34,2026-05-23 15:02:01.615036+00
9711,1.15,2026-05-23 15:02:18.253995+00
9712,1.33,2026-05-23 15:02:35.021093+00
9713,2.12,2026-05-23 15:02:59.940077+00
9714,4.67,2026-05-23 15:03:33.277656+00
9715,3.41,2026-05-23 15:04:06.576965+00
9716,1.11,2026-05-23 15:04:14.862947+00
9717,31.57,2026-05-23 15:05:13.380284+00
9718,1.37,2026-05-23 15:05:30.453707+00
9719,3.97,2026-05-23 15:06:04.015859+00
9720,3.65,2026-05-23 15:06:29.096559+00
9721,6.12,2026-05-23 15:07:02.42162+00
9722,1.06,2026-05-23 15:07:19.130967+00
9723,2.1,2026-05-23 15:07:44.431399+00
9724,1.5,2026-05-23 15:08:01.062787+00
9725,1.53,2026-05-23 15:08:26.018914+00
9726,4.31,2026-05-23 15:08:51.034431+00
9727,3.43,2026-05-23 15:09:24.261884+00
9728,1.17,2026-05-23 15:09:41.107106+00
9729,39.75,2026-05-23 15:10:39.105388+00
9730,1.25,2026-05-23 15:10:55.990525+00
9731,1.66,2026-05-23 15:11:12.67903+00
9732,9.01,2026-05-23 15:11:46.136793+00
9733,1.09,2026-05-23 15:12:02.74864+00
9734,3.84,2026-05-23 15:12:27.910628+00
9735,1.12,2026-05-23 15:12:44.475128+00
9736,4.17,2026-05-23 15:13:17.919991+00
9737,3.16,2026-05-23 15:13:43.148896+00
9738,1.18,2026-05-23 15:13:59.895685+00
9739,7.6,2026-05-23 15:14:33.237028+00
9740,1.23,2026-05-23 15:14:49.78357+00
9741,1.07,2026-05-23 15:15:06.393294+00
9742,1.13,2026-05-23 15:15:23.073805+00
9743,1.76,2026-05-23 15:15:39.717787+00
9744,9.38,2026-05-23 15:16:21.287794+00
9745,49.42,2026-05-23 15:17:27.625425+00
9746,2.56,2026-05-23 15:17:52.915123+00
9747,2.11,2026-05-23 15:18:09.627895+00
9748,1.77,2026-05-23 15:18:34.949203+00
9749,8.3,2026-05-23 15:19:08.257139+00
9750,1.48,2026-05-23 15:19:33.361067+00
9751,1.07,2026-05-23 15:19:41.755892+00
9752,1.07,2026-05-23 15:19:58.626993+00
9753,2.92,2026-05-23 15:20:23.391816+00
9754,1.63,2026-05-23 15:20:40.214071+00
9755,2.01,2026-05-23 15:21:05.243048+00
9756,1.68,2026-05-23 15:21:22.285394+00
9757,1.1,2026-05-23 15:21:38.938571+00
9758,3.82,2026-05-23 15:22:12.286217+00
9759,2.17,2026-05-23 15:22:37.428649+00
9760,1.41,2026-05-23 15:22:54.212751+00
9761,1.27,2026-05-23 15:23:10.897006+00
9762,1.02,2026-05-23 15:23:19.248809+00
9763,1.67,2026-05-23 15:23:36.101972+00
9764,1.67,2026-05-23 15:24:01.193967+00
9765,21.95,2026-05-23 15:24:51.034588+00
9766,1.25,2026-05-23 15:25:07.616703+00
9767,1.1,2026-05-23 15:25:24.362996+00
9768,1.42,2026-05-23 15:25:41.282436+00
9769,1.59,2026-05-23 15:25:57.861267+00
9770,7.04,2026-05-23 15:26:31.314191+00
9771,2.8,2026-05-23 15:27:05.594736+00
9772,7.06,2026-05-23 15:27:39.057109+00
9773,1.24,2026-05-23 15:27:55.837623+00
9774,1.42,2026-05-23 15:28:12.602132+00
9775,2.51,2026-05-23 15:28:37.768446+00
9776,3.62,2026-05-23 15:29:02.74888+00
9777,1.29,2026-05-23 15:29:19.338963+00
9778,1.71,2026-05-23 15:29:44.388664+00
9779,5.99,2026-05-23 15:30:17.665367+00
9780,3.04,2026-05-23 15:30:42.773064+00
9781,1.15,2026-05-23 15:30:59.59312+00
9782,1.19,2026-05-23 15:31:16.567975+00
9783,3,2026-05-23 15:31:41.756616+00
9784,2.5,2026-05-23 15:32:07.138746+00
9785,1.41,2026-05-23 15:32:23.819618+00
9786,1.05,2026-05-23 15:32:40.668425+00
9787,1.55,2026-05-23 15:32:57.590359+00
9788,1.24,2026-05-23 15:33:14.516087+00
9789,1.1,2026-05-23 15:33:22.741713+00
9790,1.55,2026-05-23 15:33:48.050568+00
9791,1.01,2026-05-23 15:33:56.496986+00
9792,4.07,2026-05-23 15:34:29.912936+00
9793,1.3,2026-05-23 15:34:46.828696+00
9794,1.54,2026-05-23 15:35:03.58537+00
9795,1.24,2026-05-23 15:35:20.326395+00
9796,2.79,2026-05-23 15:35:45.596595+00
9797,1.52,2026-05-23 15:36:02.200019+00
9798,1.87,2026-05-23 15:36:27.110752+00
9799,1.65,2026-05-23 15:36:43.967476+00
9800,1.83,2026-05-23 15:37:00.527135+00
9801,1.88,2026-05-23 15:37:25.776725+00
9802,1.45,2026-05-23 15:37:42.766012+00
9803,10.42,2026-05-23 15:38:23.92383+00
9804,6.71,2026-05-23 15:38:57.066591+00
9805,9.2,2026-05-23 15:39:38.848133+00
9806,2.53,2026-05-23 15:40:04.032809+00
9807,3.38,2026-05-23 15:40:29.340873+00
9808,2.49,2026-05-23 15:40:54.36204+00
9809,1.67,2026-05-23 15:41:11.09397+00
9810,1.75,2026-05-23 15:41:36.295491+00
9811,2.39,2026-05-23 15:41:52.882016+00
9812,2.27,2026-05-23 15:42:18.118794+00
9813,4.99,2026-05-23 15:42:51.501863+00
9814,2.1,2026-05-23 15:43:16.478113+00
9815,2.68,2026-05-23 15:43:41.672601+00
9816,4.33,2026-05-23 15:44:15.192458+00
9817,3.92,2026-05-23 15:44:48.561905+00
9818,2.66,2026-05-23 15:45:13.759159+00
9819,1.25,2026-05-23 15:45:30.502705+00
9820,1.37,2026-05-23 15:45:47.204531+00
9821,1.09,2026-05-23 15:45:55.642143+00
9822,1.01,2026-05-23 15:46:12.265235+00
9823,1.36,2026-05-23 15:46:29.009836+00
9824,4.34,2026-05-23 15:47:02.357079+00
9825,1.33,2026-05-23 15:47:19.225691+00
9826,1.61,2026-05-23 15:47:36.343343+00
9827,2.34,2026-05-23 15:48:01.782052+00
9828,1.22,2026-05-23 15:48:18.273432+00
9829,1.9,2026-05-23 15:48:35.125532+00
9830,3.5,2026-05-23 15:49:00.219027+00
9831,10.12,2026-05-23 15:49:50.121467+00
9832,2.98,2026-05-23 15:50:15.266348+00
9833,2.12,2026-05-23 15:50:31.944056+00
9834,1.83,2026-05-23 15:50:57.250236+00
9835,1.12,2026-05-23 15:51:14.01709+00
9836,1.91,2026-05-23 15:51:30.949006+00
9837,1.07,2026-05-23 15:51:47.791091+00
9838,1.12,2026-05-23 15:52:04.777859+00
9839,1.53,2026-05-23 15:52:22.187964+00
9840,1.21,2026-05-23 15:52:30.468867+00
9841,9.2,2026-05-23 15:53:12.668231+00
9842,1.95,2026-05-23 15:53:29.247693+00
9843,2.28,2026-05-23 15:53:56.110641+00
9844,1.35,2026-05-23 15:54:12.894881+00
9845,2.22,2026-05-23 15:54:38.334998+00
9846,2.65,2026-05-23 15:55:03.552372+00
9847,23.55,2026-05-23 15:55:55.49663+00
9848,1.24,2026-05-23 15:56:03.816425+00
9849,12.68,2026-05-23 15:56:53.918707+00
9850,1.36,2026-05-23 15:57:10.557818+00
9851,2.01,2026-05-23 15:57:27.385131+00
9852,1.39,2026-05-23 15:57:52.275647+00
9853,1.97,2026-05-23 15:58:08.929845+00
9854,1.47,2026-05-23 15:58:25.631601+00
9855,8.98,2026-05-23 15:59:07.177254+00
9856,1.82,2026-05-23 15:59:32.392127+00
9857,1.26,2026-05-23 15:59:49.121329+00
9858,7.49,2026-05-23 16:00:22.501663+00
9859,2.69,2026-05-23 16:01:12.674089+00
9860,1.88,2026-05-23 16:01:37.886963+00
9861,1.7,2026-05-23 16:01:54.472642+00
9862,2.09,2026-05-23 16:02:19.598441+00
9863,2.02,2026-05-23 16:02:36.098007+00
9864,9.01,2026-05-23 16:03:17.522405+00
9865,2.16,2026-05-23 16:03:42.786714+00
9866,1.45,2026-05-23 16:03:59.428945+00
9867,7.33,2026-05-23 16:04:40.840452+00
9868,1.26,2026-05-23 16:04:57.443621+00
9869,1.01,2026-05-23 16:05:38.936043+00
9870,1.22,2026-05-23 16:05:55.41466+00
9871,1.83,2026-05-23 16:06:20.592896+00
9872,9.9,2026-05-23 16:06:53.800898+00
9873,1.13,2026-05-23 16:07:10.568889+00
9874,15.43,2026-05-23 16:07:52.056173+00
9875,1.01,2026-05-23 16:08:08.918444+00
9876,1.13,2026-05-23 16:08:25.58659+00
9877,4.53,2026-05-23 16:08:50.758737+00
9878,2.87,2026-05-23 16:09:23.994141+00
9879,1.5,2026-05-23 16:09:40.888003+00
9880,1.1,2026-05-23 16:09:49.194026+00
9881,1.49,2026-05-23 16:10:14.057458+00
9882,4.53,2026-05-23 16:11:12.330576+00
9883,2.44,2026-05-23 16:11:37.245584+00
9884,3.64,2026-05-23 16:12:10.611052+00
9885,1.11,2026-05-23 16:12:27.336398+00
9886,1.1,2026-05-23 16:12:35.802366+00
9887,1.09,2026-05-23 16:12:52.46419+00
9888,2.63,2026-05-23 16:13:17.33101+00
9889,6.37,2026-05-23 16:13:50.474807+00
9890,1.16,2026-05-23 16:14:07.262346+00
9891,1.6,2026-05-23 16:14:23.879257+00
9892,1.62,2026-05-23 16:14:48.814913+00
9893,1.78,2026-05-23 16:15:05.614735+00
9894,1.21,2026-05-23 16:15:22.254967+00
9895,4.47,2026-05-23 16:15:55.650992+00
9896,1.07,2026-05-23 16:16:12.386032+00
9897,3.01,2026-05-23 16:16:37.392235+00
9898,1.68,2026-05-23 16:16:54.155042+00
9899,1.24,2026-05-23 16:17:10.722392+00
9900,2.41,2026-05-23 16:17:52.615351+00
9901,1.29,2026-05-23 16:17:52.615351+00
9902,1.53,2026-05-23 16:18:09.185514+00
9903,1.31,2026-05-23 16:18:25.869009+00
9904,3.07,2026-05-23 16:18:50.861034+00
9905,38.35,2026-05-23 16:19:48.384063+00
9906,2.55,2026-05-23 16:20:13.311822+00
9907,1.02,2026-05-23 16:20:29.95076+00
9908,1.19,2026-05-23 16:20:46.79227+00
9909,1.1,2026-05-23 16:20:55.063084+00
9910,1.84,2026-05-23 16:21:20.000008+00
9911,1.02,2026-05-23 16:21:36.734983+00
9912,1.22,2026-05-23 16:21:44.959224+00
9913,2.5,2026-05-23 16:22:10.007015+00
9914,1.86,2026-05-23 16:22:35.170526+00
9915,1.08,2026-05-23 16:22:43.512995+00
9916,1.34,2026-05-23 16:23:00.244171+00
9917,1.31,2026-05-23 16:23:16.886449+00
9918,2.21,2026-05-23 16:23:41.876717+00
9919,1.83,2026-05-23 16:24:06.907859+00
9920,1.1,2026-05-23 16:24:15.354019+00
9921,9.04,2026-05-23 16:24:56.63138+00
9922,1.79,2026-05-23 16:25:21.669166+00
9923,4.14,2026-05-23 16:25:46.753154+00
9924,1.42,2026-05-23 16:26:11.728633+00
9925,3.11,2026-05-23 16:26:36.770459+00
9926,2.61,2026-05-23 16:27:01.901738+00
9927,2.42,2026-05-23 16:27:43.434638+00
9928,2.06,2026-05-23 16:27:43.434638+00
9929,1.48,2026-05-23 16:28:08.356255+00
9930,4.07,2026-05-23 16:28:33.483798+00
9931,6.04,2026-05-23 16:29:06.605644+00
9932,1.87,2026-05-23 16:29:31.628557+00
9933,9.3,2026-05-23 16:30:13.317735+00
9934,1.05,2026-05-23 16:30:30.238375+00
9935,3.85,2026-05-23 16:30:54.933508+00
9936,1.18,2026-05-23 16:31:11.659818+00
9937,4.33,2026-05-23 16:31:44.993193+00
9938,1.66,2026-05-23 16:32:01.716283+00
9939,117.48,2026-05-23 16:33:15.824462+00
9940,1.85,2026-05-23 16:33:32.651732+00
9941,1.47,2026-05-23 16:33:57.894349+00
9942,1.16,2026-05-23 16:34:06.154527+00
9943,1.81,2026-05-23 16:34:31.120585+00
9944,1.7,2026-05-23 16:34:47.811052+00
9945,2,2026-05-23 16:35:46.743404+00
9946,1.02,2026-05-23 16:36:03.502963+00
9947,1.17,2026-05-23 16:36:20.318641+00
9948,1.36,2026-05-23 16:36:37.003382+00
9949,1.2,2026-05-23 16:36:53.754921+00
9950,1.19,2026-05-23 16:37:02.059932+00
9951,9.67,2026-05-23 16:37:43.776485+00
9952,6.81,2026-05-23 16:38:16.999613+00
9953,9.4,2026-05-23 16:38:50.297915+00
9954,3.44,2026-05-23 16:39:23.375898+00
9955,1.39,2026-05-23 16:39:40.168545+00
9956,9.97,2026-05-23 16:40:13.693872+00
9957,7.1,2026-05-23 16:40:47.043204+00
9958,7.11,2026-05-23 16:41:28.756388+00
9959,1.21,2026-05-23 16:41:45.468046+00
9960,1.06,2026-05-23 16:42:02.120139+00
9961,1.17,2026-05-23 16:42:10.310676+00
9962,2.86,2026-05-23 16:42:35.130212+00
9963,1.6,2026-05-23 16:43:00.343199+00
9964,1.12,2026-05-23 16:43:08.617484+00
9965,1.12,2026-05-23 16:43:25.203387+00
9966,1.84,2026-05-23 16:43:50.387324+00
9967,2.04,2026-05-23 16:44:07.020028+00
9968,2.28,2026-05-23 16:44:31.989919+00
9969,12.13,2026-05-23 16:45:13.174034+00
9970,1.28,2026-05-23 16:45:29.843225+00
9971,3.53,2026-05-23 16:46:03.317199+00
9972,1.75,2026-05-23 16:46:20.019736+00
9973,1.12,2026-05-23 16:46:36.552895+00
9974,29.72,2026-05-23 16:47:34.325791+00
9975,6.19,2026-05-23 16:48:07.690671+00
9976,76.79,2026-05-23 16:49:13.538115+00
9977,1.05,2026-05-23 16:49:30.339424+00
9978,6.4,2026-05-23 16:50:03.470402+00
9979,1.01,2026-05-23 16:50:20.492554+00
9980,3.8,2026-05-23 16:50:45.552223+00
9981,1.57,2026-05-23 16:51:10.69855+00
9982,1.64,2026-05-23 16:51:27.51462+00
9983,1.75,2026-05-23 16:51:44.271394+00
9984,1.84,2026-05-23 16:52:09.329712+00
9985,11.59,2026-05-23 16:52:50.669469+00
9986,1.38,2026-05-23 16:53:07.355866+00
9987,1.58,2026-05-23 16:53:24.029886+00
9988,1.5,2026-05-23 16:53:49.181999+00
9989,1.15,2026-05-23 16:53:57.449252+00
9990,1.49,2026-05-23 16:54:22.370462+00
9991,2.36,2026-05-23 16:54:39.020323+00
9992,1.19,2026-05-23 16:54:55.543884+00
9993,1.01,2026-05-23 16:55:12.371001+00
9994,10.24,2026-05-23 16:55:54.079939+00
9995,24.29,2026-05-23 16:56:44.167923+00
9996,12.75,2026-05-23 16:57:34.27596+00
9997,1.84,2026-05-23 16:57:51.145637+00
9998,18.04,2026-05-23 16:58:40.970828+00
9999,7.82,2026-05-23 16:59:22.643194+00
10000,2.67,2026-05-23 16:59:47.608982+00
10001,11.08,2026-05-23 17:00:29.559242+00
10002,3.87,2026-05-23 17:01:03.263434+00
10003,6.87,2026-05-23 17:01:36.688793+00
10004,3.36,2026-05-23 17:02:01.74531+00
10005,4.57,2026-05-23 17:02:34.935628+00
10006,1.87,2026-05-23 17:03:00.259873+00
10007,3.64,2026-05-23 17:03:25.419249+00
10008,1.58,2026-05-23 17:03:42.151231+00
10009,40.59,2026-05-23 17:04:48.747371+00
10010,7.83,2026-05-23 17:05:21.737351+00
10011,1.05,2026-05-23 17:05:38.550708+00
10012,477.12,2026-05-23 17:07:04.906934+00
10013,2.34,2026-05-23 17:07:29.826029+00
10014,4.2,2026-05-23 17:08:03.786806+00
10015,3.64,2026-05-23 17:08:28.916106+00
10016,2.89,2026-05-23 17:09:02.637932+00
10017,1.16,2026-05-23 17:09:10.940381+00
10018,2.86,2026-05-23 17:09:44.438911+00
10019,20.5,2026-05-23 17:10:34.269573+00
10020,1.04,2026-05-23 17:10:42.688682+00
10021,1.01,2026-05-23 17:10:59.352079+00
10022,1.05,2026-05-23 17:11:07.794405+00
10023,4.08,2026-05-23 17:11:41.45458+00
10024,1.06,2026-05-23 17:11:58.240443+00
10025,1.13,2026-05-23 17:12:06.751613+00
10026,1.18,2026-05-23 17:12:23.423732+00
10027,1.5,2026-05-23 17:12:40.036323+00
10028,17.4,2026-05-23 17:13:30.112486+00
10029,2.82,2026-05-23 17:13:55.013221+00
10030,1.72,2026-05-23 17:14:20.084897+00
10031,1.26,2026-05-23 17:14:36.934215+00
10032,1.34,2026-05-23 17:14:53.864517+00
10033,11.4,2026-05-23 17:15:35.515321+00
10034,5.26,2026-05-23 17:16:08.785308+00
10035,1.98,2026-05-23 17:16:33.938024+00
10036,13.34,2026-05-23 17:17:15.864397+00
10037,2.18,2026-05-23 17:17:41.795487+00
10038,1.09,2026-05-23 17:17:50.243156+00
10039,11.92,2026-05-23 17:18:40.081069+00
10040,2.23,2026-05-23 17:18:56.622384+00
10041,4.94,2026-05-23 17:19:29.895497+00
10042,16.79,2026-05-23 17:20:20.005718+00
10043,13.22,2026-05-23 17:21:09.745923+00
10044,1.32,2026-05-23 17:21:26.409001+00
10045,9.2,2026-05-23 17:22:00.062235+00
10046,9.11,2026-05-23 17:22:42.305921+00
10047,1.74,2026-05-23 17:22:59.160687+00
10048,9.07,2026-05-23 17:23:32.613977+00
10049,1.38,2026-05-23 17:23:49.353096+00
10050,1.62,2026-05-23 17:24:06.121799+00
10051,1.06,2026-05-23 17:24:22.837053+00
10052,1.27,2026-05-23 17:24:39.815768+00
10053,1.53,2026-05-23 17:24:56.405391+00
10054,1.31,2026-05-23 17:25:13.133553+00
10055,1.09,2026-05-23 17:25:29.86575+00
10056,10.17,2026-05-23 17:26:11.422926+00
10057,1.27,2026-05-23 17:26:28.076928+00
10058,1.29,2026-05-23 17:26:44.940143+00
10059,3.12,2026-05-23 17:27:09.96471+00
10060,2.45,2026-05-23 17:27:35.10672+00
10061,50.21,2026-05-23 17:28:33.467369+00
10062,1.59,2026-05-23 17:28:50.383636+00
10063,1.59,2026-05-23 17:29:15.386915+00
10064,1.01,2026-05-23 17:29:23.593593+00
10065,1.17,2026-05-23 17:29:40.313986+00
10066,1.03,2026-05-23 17:29:56.848797+00
10067,1.45,2026-05-23 17:30:13.59196+00
10068,3.67,2026-05-23 17:30:38.822998+00
10069,8.2,2026-05-23 17:31:20.50728+00
10070,2.22,2026-05-23 17:31:45.648214+00
10071,4.63,2026-05-23 17:32:19.299174+00
10072,1.34,2026-05-23 17:32:36.033021+00
10073,3.56,2026-05-23 17:33:00.944738+00
10074,1.25,2026-05-23 17:33:17.535933+00
10075,1.29,2026-05-23 17:33:59.47844+00
10076,2.64,2026-05-23 17:34:24.615259+00
10077,2.46,2026-05-23 17:34:49.67918+00
10078,3.16,2026-05-23 17:35:14.73407+00
10079,14.78,2026-05-23 17:36:04.604168+00
10080,1.07,2026-05-23 17:36:12.931541+00
10081,2.3,2026-05-23 17:36:37.863623+00
10082,3.38,2026-05-23 17:37:36.317388+00
10083,1.66,2026-05-23 17:38:01.733517+00
